"Compound","Compound_ID","Formula","Description","Retention_time_min","mz","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S20","S21","S22","S23","S24","S25","S26","S27","S28","S29","S30"
"NegM2_0140","NegM2_CMP_009","C22H32N2O3","Synthetic feature 140",8.583,421.0271,596923.6,656611.1,495553.6,596836.9,563167.4,608380.5,949343.8,503746.4,559689.2,605628.3,933857.6,856237.6,730023.6,632220.5,646893.3,513183.5,459036.6,609388,618191.5,501447.9,624069.5,413025.2,495960,357512.6,561121,489397.7,562027.5,606975.2,758384.8,531226
"NegM2_0141","NegM2_CMP_042","C13H41N4O6","Synthetic feature 141",7.162,518.4069,6212650.5,10117182.7,6998390.8,6598911.9,4110456,6111257.9,9976727,9331750.5,6524394.1,8277207,7812864.2,12028879.6,9261977.6,7634987.6,4415738,8219500.9,9832438.9,9063551.9,9476247.4,0,8677846,7932702.5,11597948.3,8684402,12569461.2,9535915.9,12269853.3,12018471.4,10075602.9,9172962.2
"NegM2_0142","NegM2_CMP_041","C24H43N5O7","Synthetic feature 142",1.822,300.8183,403127.9,358723.5,476404.3,581016.4,836284,568611.1,499241.6,599488.8,494295.5,652612.8,395230.7,720284.7,679411.7,541020.1,638694.3,373026.9,316083.9,429411.7,550080.6,390527.9,327531.8,332579.9,620063.9,626488,279615.3,439243.7,450259.1,487677,520212,500695.3
"NegM2_0143","NegM2_CMP_066","C18H11N5O2","Synthetic feature 143",11.687,772.6286,1256274.2,1486369,1901011.2,0,1346309.8,0,775212.6,1705377.2,0,0,1545461.8,2228480.1,1538623.9,1385406.2,1450283.9,0,0,0,0,678843.8,1084511.9,935938.6,0,1072728.2,902919.9,0,818094.6,774772,1093651.8,0
"NegM2_0144","NegM2_CMP_062","C25H14N5O9","Synthetic feature 144",5.072,396.5986,357801.2,267677.8,207046,198314.1,189855.3,0,266559.6,0,0,0,458070.3,222152.6,187943.7,200140.7,246109,0,0,0,227664.1,0,443173.5,384852,583890.5,379854.8,473015.8,400055.6,0,0,0,0
"NegM2_0145","NegM2_CMP_028","C24H12N0O2","Synthetic feature 145",9.722,517.4922,1166740.8,1019141,666224,1170256.1,1251599.1,1386232.6,1433534.4,0,0,0,1059144.6,1367456.8,1375176.4,958736.4,906049.5,0,0,0,0,1788557,1111798.3,918517.9,995212.7,963279.5,963239.4,0,0,1414906.7,640131,1114093.6
"NegM2_0146","NegM2_CMP_011","C11H18N5O1","Synthetic feature 146",0.989,512.6223,631193,677525.1,406491.4,821459.3,520917.7,486580.6,435821,591635.9,611709.5,665855.2,340041.2,730747.8,689394.1,583716.4,523423.1,2306979.8,1331411,1099020.4,837733,2015220.3,1158360.9,1055246.6,0,1261031.3,1050983.4,1133744,1263997.4,1384142.5,1051350.7,841096.4
"NegM2_0147","NegM2_CMP_060","C23H36N2O5","Synthetic feature 147",10.362,699.1317,3419507.7,4227109.5,2286904.4,9646696.3,6949070.3,3777720.2,5230067.8,0,3208062.9,0,0,3220069.3,5603453.6,3968998.7,4500683.7,0,0,2426911.3,0,0,2533171.4,2143868,2417110.6,2024079.9,2191861.9,2179884.7,0,3215396.3,0,0
"NegM2_0148","NegM2_CMP_022","C13H45N2O8","Synthetic feature 148",15.177,698.2238,3220540.8,4232547.5,3441425,3925186.1,3200490.1,5807576.7,3224494.9,4779147.9,5083997.8,4429279.1,3515364.9,5242506.5,3591342.2,3331521.3,6720166.6,5565151.8,3137255.7,3621179.2,4394196.2,4579694.3,5280149.9,6263964.3,5487167.9,6469469.9,8435351.5,6352328.7,3293207.2,2682114.8,3701430.4,6548336.7
"NegM2_0149","NegM2_CMP_043","C14H17N4O4","Synthetic feature 149",9.258,116.2857,46498352.1,33387544.9,0,41930892.9,33823856.4,33692077.9,48034004.8,28842980.9,0,52207038.6,33793558.6,34860363.7,44345238.8,35000623.7,28386020.9,24476836.4,0,18130884.3,35932567.2,0,21796236,42049853,31403916.1,29987026.3,43768806.7,13042135,0,35167713.2,0,0
"NegM2_0150","NegM2_CMP_009","C13H48N4O4","Synthetic feature 150",17.753,183.7305,404916.6,288871.3,324091.3,264227.2,342501.7,409587.1,235702.2,255600.6,0,397988,263297.2,456839.5,310500.2,398783.9,313490.8,125523.3,182971.6,264435,0,194900.6,159261.1,0,250811.9,0,232637.6,195705.6,207358.9,264566.6,191799.8,155684.7
"NegM2_0151","NegM2_CMP_038","C17H37N3O6","Synthetic feature 151",7.283,543.981,319383.9,0,180638.2,171328.2,254899.8,63188.6,0,47040.6,43205.8,56306.4,261910.5,269015.4,323425.9,0,0,80156.9,58500.6,0,0,115285.9,0,491819.7,371345.7,445779.1,398311,117662.9,0,89286.6,63574.6,115338.8
"NegM2_0152","NegM2_CMP_034","C15H31N1O7","Synthetic feature 152",3.522,285.1568,7933496.7,4896020,5009246.8,6320049.4,4484302.8,6397730.6,4482974.2,4961832.2,4055528.5,4234049.2,6138213.6,8101284.4,7396929.7,3876554.1,4779771.6,4345626.9,5789227,0,5967392.8,5796200.3,3755956.5,3214464.7,5512261.8,5293644.6,5521009.1,5580090.3,4727121.4,5869441.6,4277874.3,3139905.6
"NegM2_0153","NegM2_CMP_079","C23H38N3O8","Synthetic feature 153",2.879,971.8477,6133694.6,7446736.3,7533872.8,9394480,7604486.9,8717145.4,7219554.9,5645268.3,0,0,0,9869714.9,6861672.8,8660528.1,6516530,0,0,0,0,0,12765192.2,11861021.1,12129656.7,8303251.1,0,9186070.6,0,0,8832061.8,0
"NegM2_0154","NegM2_CMP_008","C21H20N1O9","Synthetic feature 154",14.897,263.3152,449466,280729.3,479126.7,667850.2,322044.7,0,0,0,0,0,288014.6,299495.3,0,941953.8,366568.6,0,0,0,0,122006.4,120728.6,138933.9,80355.6,97865.4,129764.6,0,0,0,0,0
"NegM2_0155","NegM2_CMP_025","C14H33N0O1","Synthetic feature 155",0.526,345.9576,2173626.3,3466421.2,3622319.4,3322745.8,3242068.5,2664304.2,2331895.9,3668526,2636363.9,1685220.5,2772409.8,2465590.5,2203071,2857758.3,2657083.5,1569803.4,2137607.6,1874515.1,2382684.7,1745845.2,1911366.7,1405759.6,1509617.1,1583836,1110265,1907600.4,1246808.9,1519525.4,1942810.3,2383569.7
"NegM2_0156","NegM2_CMP_030","C6H20N3O4","Synthetic feature 156",1.291,626.032,363206.9,350231.8,230994.1,263286.5,0,291308.6,0,0,468351.3,0,0,376867.1,405547.2,274517.7,278676.8,0,0,411879.2,0,455515.8,413960.3,475680.9,362629.6,0,509224.8,0,519243.5,0,0,0
"NegM2_0157","NegM2_CMP_064","C26H45N4O2","Synthetic feature 157",16.247,788.0643,379937,381658.3,444382.3,296577.2,433432.5,315326.8,339066.4,292893.5,378155.7,368957.6,343344.4,269346.9,597828,316229.5,389989.9,432966.4,984926.1,668619.1,822331.9,580409.3,616299.7,873364,683111.9,469221,1015048.6,553676.6,439168.1,422262.8,686067.7,602431.3
"NegM2_0158","NegM2_CMP_016","C19H45N1O6","Synthetic feature 158",8.382,912.325,250014.8,182499.9,184382.1,213373.8,224776.9,262103.7,128825.5,236903,260044.6,144164.3,253902.9,180945.2,180647.4,204358.7,247802.3,220848.1,119369.4,169683.2,155344.3,189864.4,166301.9,117890.6,127018.6,0,170777.6,128091.7,181887.1,184600.3,118417.9,100711.5
"NegM2_0159","NegM2_CMP_016","C14H48N0O3","Synthetic feature 159",7.86,629.4661,271583.8,373256.1,232449.4,299115.9,327273.2,328354.8,427726.7,248652.5,380706.2,653802.1,490618.3,386624.2,396220.9,507956.9,401066.7,0,308075.7,133298.5,387924.8,163865.3,212709.6,305865.8,163110,298091.8,204179.7,192729,289877.9,260347.1,275584.3,251016.8
"NegM2_0160","NegM2_CMP_047","C29H23N5O5","Synthetic feature 160",1.063,769.1285,2215042.1,2517609.8,2735088.3,3627634,2836965.2,5163725,5525264,3800647.5,6782329.7,6183365.9,1854093.3,3176052.2,2256353.3,1728415,3113670.5,6341561.8,5722295.9,5812007,4562275.6,7344207.1,0,2322799.4,1909071.4,3058855.8,3612946.5,6686485.8,5626324.7,8483468.1,5625151.8,5862961
"NegM2_0161","NegM2_CMP_068","C11H33N1O4","Synthetic feature 161",3.303,946.7062,442579.1,540161.1,557055.4,495444.7,342892.6,401819.3,302551.5,816784.6,480596,306594,482133.3,433070.8,505588.5,463648.8,390783.9,645544.8,413394.3,468000,530109.5,577940.8,468632.5,565349.5,602705.3,410648.7,529085.6,439563.1,528521.3,749621.2,396945.4,509641.2
"NegM2_0162","NegM2_CMP_003","C17H48N0O9","Synthetic feature 162",12.457,508.2122,614980.1,851004.9,466053.3,550356.9,734216,119495.8,147364.5,120703.8,157298.2,227855.6,493166.5,574187.6,871179.8,1144755.7,616542.7,216835.1,91867.8,189657,144668.2,174925.6,578789.1,739620,608634.6,665643.7,567408.9,216215.4,291444,174303.6,160050,218759
"NegM2_0163","NegM2_CMP_054","C11H42N4O1","Synthetic feature 163",10.617,942.3908,118903.7,99490.9,65210.3,52715.6,65037.2,43691.7,50774.8,36335.8,48388,65518.5,77125.3,58347.4,70371.1,87012.2,97036,13526.3,26196.9,18328,13687.1,24168,33544.8,54659.5,51705.5,50087,43289.5,20882.1,23155.7,0,15972.5,16672.3
"NegM2_0164","NegM2_CMP_030","C26H17N2O5","Synthetic feature 164",9.009,345.8018,164232.2,138553.6,158180,129371.4,124329,0,0,0,0,145146.1,149825.3,131125.4,206984.2,285928.8,134187.8,0,195759,210397.4,0,0,195323.5,209548.7,172732.9,251368.2,188631.8,0,0,0,254522.8,0
"NegM2_0165","NegM2_CMP_018","C7H19N0O2","Synthetic feature 165",6.97,137.4278,704745.8,717754.3,580730.5,567454.9,497945.5,563567.5,705850.5,537788.5,708762.8,362678.9,782171.5,603787,795273.7,453004.4,928902.4,328474.2,469059.3,220053.2,376596,582361.6,412938.4,674219.2,373308.5,295412.4,299439.1,349709.8,316816.6,384459.5,298593.7,297844.5
"NegM2_0166","NegM2_CMP_001","C18H7N4O9","Synthetic feature 166",6.357,355.202,1225722.7,801666.6,731525.3,847222,1145704,930911.5,608624,746139.8,626472.5,516465.4,754958.3,592118.9,595703,1088986,1533909,1529482,2535839,1320337.8,1713196.1,1270641.2,1479172.1,1629220.4,2766726.1,2470797.2,2105263.5,2434403,2131076.1,1659029.5,1404573.2,1590495.4
"NegM2_0167","NegM2_CMP_019","C19H14N5O2","Synthetic feature 167",6.912,504.74,176703.3,184607.4,133328.1,0,263861.4,193988.8,0,0,0,200952.7,198401.4,129264.4,240987.7,212570.4,0,347157.7,212055.9,0,256717.7,381440.2,225546.4,224351,279083.7,238943.8,388570.2,0,255658.4,312710,0,0
"NegM2_0168","NegM2_CMP_071","C14H23N3O6","Synthetic feature 168",14.713,169.6329,103529.5,111587.8,108776.3,0,117011.2,112687.4,104273.2,104801.4,91572.8,171391.1,94338.8,125980.4,135924.6,136316.4,0,98830.7,97586.2,118487.6,81077.1,102631.3,0,103877.5,87970.9,116583.5,134581.2,125799.8,79937.5,126485.1,153177.5,100130.8
"NegM2_0169","NegM2_CMP_065","C15H37N2O1","Synthetic feature 169",1.063,779.6825,1610729.5,1719105.6,1813764.8,2464590.1,2720463.7,2400606.7,1702897.8,2326100.3,2674291.1,2101562.7,1774388.2,1964497.3,2421631.4,1627845.9,1702357,3201868.3,4250663.4,0,5638156.8,3238302.4,3810451,2353526.6,3924406.3,3414072.3,3635636.4,3653886.4,2285194.5,3314813.6,3798941.5,3156003.6
"NegM2_0170","NegM2_CMP_061","C6H22N2O7","Synthetic feature 170",16.885,322.3582,1393979.1,847191.9,1316153.1,1513886.9,0,1541048.5,694412.8,1165671.7,1215705.9,1298083.1,1250585.7,1759081.4,1089860.2,989155.2,1103170.9,806843,0,698249.5,745410.2,785859.8,548990.6,789061.7,864212.4,650016.8,631795.6,742678.4,1169511,535308,430462.5,715333.9
"NegM2_0171","NegM2_CMP_035","C21H35N1O4","Synthetic feature 171",2.894,837.4037,1177706.4,712834.1,1047675.9,790739.5,843251.6,1245471.4,603323.1,0,0,0,505755.3,878003.1,833664.1,1065055.9,831168.2,0,364059.3,374081.7,0,0,688868.3,475443.2,815183.8,745861.7,596807.2,440879.7,0,509881.4,369313.1,0
"NegM2_0172","NegM2_CMP_048","C20H11N1O9","Synthetic feature 172",8.11,223.3158,119717.2,0,202640,242916.3,256388.2,194638.5,235366.8,181970.1,339000,0,0,220282.7,227972.4,185654.3,202239.4,0,0,113878.1,0,143350.2,200901,153610.4,139951.9,159617.7,193729.4,0,179832.1,198803.3,0,264023.5
"NegM2_0173","NegM2_CMP_071","C15H41N5O2","Synthetic feature 173",14.419,646.3883,1686293.2,1785960,1307457.3,1706784.2,1770060.4,419939.2,677914.5,483934,762937.2,648471.9,1633530.8,1887495.9,1155542.5,1002287.8,1232273.7,158524,213478.5,203173.5,190603.8,131628.1,698760,521654.5,667788.5,721861.5,580387,160684.5,175973.5,202435.3,193846.6,236557
"NegM2_0174","NegM2_CMP_024","C11H42N0O7","Synthetic feature 174",2.697,395.6642,2055997,2097400.6,2707433,1851982.6,1704163.3,2055990.5,1832385.7,2607487,2785408.2,3524211.1,1576725.9,1732225.2,2942654.9,2434547.5,1765075.4,2357517.4,2369601.3,0,3267900.3,2236288.2,2763060.3,2227580.6,0,3177605.8,0,2422595.5,2714035.4,3203397,2347420.3,3897634.5
"NegM2_0175","NegM2_CMP_038","C20H29N3O4","Synthetic feature 175",17.681,716.4047,2485867.4,2168607,1583326.1,2025390.5,2985558.1,1839594.4,2935067.1,2572650.7,1606346.5,2954778.8,2570562.4,1718028.9,2282567.7,2601713.4,2464352.3,3779611.9,4436272,4020886.4,3585393.2,4691519.6,6458923.6,3703568.3,3825836.6,5325493.8,4751621.8,3181387.1,3727795.9,5994405.5,3013327.9,2805681.8
"NegM2_0176","NegM2_CMP_052","C24H35N5O4","Synthetic feature 176",2.217,347.9713,986368,1092675.5,1167102.7,902461.5,824566.9,1261305.2,0,0,0,0,635063.7,959406.7,1160747.5,951120.8,804637.9,0,0,0,0,0,508812.2,722776.3,323681.5,470759.5,506290.2,0,333964.8,0,0,0
"NegM2_0177","NegM2_CMP_063","C16H14N2O9","Synthetic feature 177",12.12,150.8646,235106.3,249931.3,242660.1,315049.1,275954.8,525171,560637.9,602845,600071.2,428435.5,270343.1,402267,332043,294378.4,297178.8,807877,587116.2,876638.6,770521.4,693846.4,440335.7,341710.3,328106.7,451396.1,235207.1,551346.4,505985.4,507683.2,588648.8,573362.7
"NegM2_0178","NegM2_CMP_040","C10H28N0O1","Synthetic feature 178",1.444,443.5476,5571334.8,5054686.4,4019425.9,6305209.4,3996897.8,4663160.3,7294907.8,3541258.7,7246232.5,4562927.5,3759051.5,5921994,4137254.8,6637891.6,8321841.9,7176876.5,5308984.3,7077040.5,5674775,9461242.6,8806125.3,0,8110230.4,8261959.5,6113677.7,5771953,6707478.4,7895100.3,7585855.5,7943567.5
"NegM2_0179","NegM2_CMP_045","C18H41N5O7","Synthetic feature 179",15.566,321.3398,161215.1,156474,136782.2,0,104688.3,0,109015,129498.2,0,128010,161760.1,0,106176.9,210992,121181.1,0,0,47334.4,0,55009.6,35053.5,122449.6,47964.4,61998.4,39227.1,84740.5,0,60419,34730.9,37825.8
"NegM2_0180","NegM2_CMP_032","C25H10N5O8","Synthetic feature 180",5.569,215.9991,1156441.5,676906.3,991398.5,855487.1,1636544.9,1277101.9,1251983.5,1007876.6,872963.3,1040252.2,750690.3,710364.7,1465697.6,1286397.9,911959.6,2746068.1,3048504.9,0,2213755.2,0,1689951.2,1710154.5,1942699.1,1840516.2,1291112.2,1213045.2,2167664.9,1678089.9,1298076.7,1538037.8
"NegM2_0181","NegM2_CMP_071","C12H35N4O7","Synthetic feature 181",17.994,722.4254,467922.4,400677.1,404149.5,613157.9,497388.6,471306.6,648328.5,571535.6,895286.8,376572.5,0,471918.4,426813.2,482556.3,631341.3,489984.2,397868.2,583032.1,0,476498,328173.5,378515,345112.2,403402.8,507038.2,387824.2,634495.7,381585.7,641576.4,509446.9
"NegM2_0182","NegM2_CMP_005","C11H23N1O8","Synthetic feature 182",3.105,267.8894,475549.4,572920.6,594309.6,599138.9,618122.4,0,569847.1,0,838075.3,851997,647122.2,602893.3,763334.5,0,475276,0,0,0,0,0,259120.6,568230.4,370433.7,342869,390264.2,0,0,0,433166.3,0
"NegM2_0183","NegM2_CMP_014","C15H6N2O1","Synthetic feature 183",4.669,318.3217,3788085.7,4114576.5,3008838.8,4626867.3,5002128.1,0,4538220.3,0,0,4345169.7,4835961.6,3138075,4744568,5609442.9,6913126,0,0,2546312.5,0,1371617.8,2486272.4,2419973.1,3765028.8,2401091.1,3235263,0,0,0,0,3209503.8
"NegM2_0184","NegM2_CMP_058","C29H13N1O9","Synthetic feature 184",14.608,330.4993,769488.4,0,591261,845240.7,0,953723.7,0,0,763505.3,681084.4,0,696406.7,0,452716.8,856284.5,0,1333941,1378650.4,2127856.9,1899513.1,1677728,1724910.8,0,1518044,1002566.2,1330922.2,0,0,1257868.9,1149836.6
"NegM2_0185","NegM2_CMP_072","C14H10N2O7","Synthetic feature 185",15.898,892.6252,2131296.4,0,1567719.5,1598224.9,1758966.1,1560965.6,3209272,1509847.2,1421350.4,1319834.3,1858142.2,1771836.2,2109665.4,1407623.9,808598.1,1159597.3,1115864,1776307.2,1393288.5,1273393.7,1266421.4,1346542.9,1467625.8,1085611.5,2710935.4,1633297.5,1422965.1,1331156.6,1187728.3,1363792.1
"NegM2_0186","NegM2_CMP_055","C15H12N5O1","Synthetic feature 186",2.049,139.0598,0,1102188,1261280.6,0,1391943.5,267691.3,0,406598.8,271131.1,0,1259053.6,0,844204.4,762982,965076.7,0,263037.8,332305.2,389378.6,318909.2,985265.3,1840089.5,1038261.2,1112626,976479.3,0,329261.6,300252.9,401182.9,276628.5
"NegM2_0187","NegM2_CMP_034","C18H27N2O8","Synthetic feature 187",13.672,522.905,3666903.2,2134089.5,2163936.8,3193721.8,2345970.7,0,0,1848777,0,0,3649603.3,1924915.4,3015339.6,4884357.7,1702390.9,0,0,1783487.3,0,0,2020691,1709297.3,2527237.5,1909886.9,2145370.1,1937959.4,0,0,2167456.7,2353405.9
"NegM2_0188","NegM2_CMP_006","C30H18N2O7","Synthetic feature 188",11.673,468.3766,580121.7,483961.4,631386.8,563787.3,585843.2,0,488990.5,479717.5,353878.2,0,0,595468.7,459484.2,417900,648631,0,0,446987.2,0,0,667295.6,616955.5,555054.9,500977.8,557075.3,1274183.6,0,0,448293.5,0
"NegM2_0189","NegM2_CMP_079","C11H25N0O3","Synthetic feature 189",9.679,741.4775,702189.5,694446.3,862626.1,803019.7,603334.8,604859.7,585397.4,529122.9,491326.4,633467.7,808228.5,734181.4,1022511.2,892927,899219.1,425237.6,697391.9,612501.2,0,567764.6,1143716.4,1364493.7,1012384.4,1292902.1,813417.1,519199,805221.3,755076.9,567317.6,433046.5
"NegM2_0190","NegM2_CMP_008","C29H40N2O9","Synthetic feature 190",6.733,774.3421,18779983.9,0,0,13954017.7,16042454.5,18140464.7,13804342.5,15790080.5,11369169.3,0,22130658.4,23880853.1,19182093.8,14454350,0,13728108.5,0,14640936,20603974.7,20180017.1,13107204.2,10295450.3,0,17582426.6,0,0,8387210.8,15368835.6,12591365,15083108
"NegM2_0191","NegM2_CMP_035","C29H46N3O7","Synthetic feature 191",10.316,782.3797,0,0,0,257646.3,218418.4,0,215046.8,262116.1,0,270201.8,175462.5,143175.4,152964.4,0,176015.2,0,0,248218.7,234115.8,254229,390737.5,328724,346936.2,420223.9,0,237024.4,373396,230531.8,190543.5,164885
"NegM2_0192","NegM2_CMP_031","C18H29N5O3","Synthetic feature 192",17.783,626.6698,285779.2,302451.6,0,0,448459.3,348521.2,230691.4,137849.6,291029.9,429198,263104.3,392163.2,391231.1,273226.2,316121.5,249735.5,172620,232399.8,136198.9,167064.6,186608.6,136907.4,245937,139561.3,163131.2,200209.7,174721.9,183392.2,177290.5,225658.5
"NegM2_0193","NegM2_CMP_011","C6H38N0O1","Synthetic feature 193",1.243,320.1333,6248879.2,4139949.6,5629326,3463924.8,3298600.2,4563985.1,3892119.4,6111881.2,5559232.8,4171644.8,4407292,3871110.2,5242147.9,4210086.3,6135082.8,14869999.2,24027226.7,17409036.8,18850425.1,29861423.9,15861306.8,31408602.6,43092770.8,34952073,28723125.5,40263015,17642938.2,32339755,21458034.3,20614174.4
"NegM2_0194","NegM2_CMP_049","C12H7N0O5","Synthetic feature 194",12.495,458.0074,1897202.5,1944009.2,1135426.3,1606532.3,1786604.3,1212689.9,1519207.8,1779025.4,2032644.6,1424187.1,1610208.6,1602684.3,2499473,1138045.6,2203184.4,496401.3,816993.6,1299432.7,1295473.1,853025.2,1185673.3,782798.2,686841,1108199.7,1058591.5,1111679.6,958334.7,1223821.5,1022992.7,1075391.1
"NegM2_0195","NegM2_CMP_033","C15H45N3O2","Synthetic feature 195",5.556,399.1878,388598.7,489718.7,372387.2,241003.7,328058.2,0,0,389331.4,0,363770.2,427495.9,564310.7,502011.4,364719.8,357823.1,0,260249.5,0,0,0,202759.8,197313.9,193645.8,134029.3,134185,0,0,0,0,0
"NegM2_0196","NegM2_CMP_004","C19H43N1O5","Synthetic feature 196",0.805,991.7039,1309964.9,1185562,1925981,1328473.9,961474.8,4910130.7,2840867.7,0,0,0,1228563.2,0,1288992.6,847904.7,0,3291909.2,0,0,2487913.5,3038931.4,0,791072.2,881538.5,1371277.8,1045118,1598645.3,0,1397999.9,0,1842264.9
"NegM2_0197","NegM2_CMP_024","C14H17N0O5","Synthetic feature 197",10.438,934.7623,4171282.8,5381286.6,0,4191475.7,3455671.3,2683168.8,2845467.1,4707507,5037722.6,3865707,4350251.5,4356096.2,3459321.9,2305514.2,3338649.3,2050988.2,0,3459918,5160595.4,3033962,4348504.9,2608586.9,3676202.2,0,2820145.4,6149299.8,4408504.1,0,4083917.6,0
"NegM2_0198","NegM2_CMP_066","C6H42N2O7","Synthetic feature 198",17.323,162.2804,19391550.9,20634668.6,31315846.7,14240079.6,23340505.5,13056366.9,31944208.3,19155669.1,18890393.1,21902995.1,20166797.5,23417021.5,20282341.2,22593197.7,29302362.1,11600288.2,21050753.4,11721906.2,13227383.4,17292412.4,16476752.9,12636194.7,12764371,9407051.5,14286906.5,13825117.6,17372638.6,13898133.5,15242585.6,14391885.2
"NegM2_0199","NegM2_CMP_038","C26H8N5O5","Synthetic feature 199",6.454,148.2758,34944.2,62644.7,42933.4,44748.8,48919.9,35659.3,45486.1,0,42859.7,0,32156.1,48986.1,34752,66227.9,39234.9,0,0,0,0,0,71739.6,48056.2,40638,33889.8,41653.8,0,60317,0,0,0
"NegM2_0200","NegM2_CMP_013","C16H15N0O3","Synthetic feature 200",3.691,430.0596,1083325.5,1704567.9,1168565.3,2573035.7,0,0,521944.6,364822,449481.4,439865.4,1982029.7,1988752.9,1601413.5,1757728.7,1402431.3,393120.5,407400.3,467633.5,312404.6,470000.5,1292171.9,964942.8,0,1133731.7,0,359200.2,511769.5,301436.1,0,614562.9
